analysis_id,game_id,cluster_id,cluster_probability,source_path,coordinate_action_rate,frame_changed_rate,changed_cells_mean,small_change_rate_1_8,large_change_rate_33_plus,progress_rate,game_over_rate,win_rate,unique_after_hash_rate,initial_component_count
tn36-ef4dde99_seed49,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed49.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed5,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed5.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed50,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed50.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed51,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed51.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed52,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed52.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed53,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed53.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed54,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed54.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed55,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed55.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed56,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed56.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed57,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed57.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed58,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed58.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed59,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed59.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed6,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed6.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed60,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed60.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed61,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed61.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed62,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed62.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed63,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed63.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed64,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed64.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed65,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed65.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed66,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed66.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed67,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed67.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed68,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed68.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed69,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed69.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed7,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed7.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed70,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed70.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed71,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed71.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed72,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed72.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed73,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed73.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed74,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed74.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed75,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed75.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed76,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed76.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed77,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed77.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed78,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed78.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed79,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed79.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed8,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed8.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed80,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed80.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed81,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed81.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed82,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed82.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tn36-ef4dde99_seed9,tn36-ef4dde99,24,1.0,training_examples/tn36-ef4dde99_seed9.examples.jsonl,1.0,1.0,1.0,1.0,0.0,0.0,0.015,0.0,0.305,47.0
tr87-cd924810_seed0,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed0.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed1,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed1.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed10,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed10.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed11,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed11.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed12,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed12.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed13,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed13.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed14,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed14.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed15,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed15.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed16,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed16.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed17,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed17.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed18,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed18.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed19,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed19.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed2,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed2.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed20,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed20.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed21,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed21.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed22,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed22.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed23,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed23.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed24,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed24.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed25,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed25.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed26,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed26.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed27,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed27.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed28,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed28.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed29,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed29.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed3,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed3.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed30,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed30.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed31,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed31.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed32,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed32.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed33,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed33.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed34,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed34.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed35,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed35.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed36,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed36.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed37,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed37.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed38,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed38.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed39,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed39.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed4,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed4.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed40,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed40.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed41,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed41.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed42,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed42.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed43,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed43.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed44,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed44.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed45,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed45.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed46,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed46.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed47,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed47.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed48,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed48.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed49,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed49.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed5,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed5.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed50,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed50.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed51,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed51.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed52,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed52.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed53,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed53.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed54,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed54.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed55,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed55.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed56,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed56.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed57,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed57.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed58,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed58.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed59,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed59.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed6,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed6.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed60,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed60.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed61,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed61.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed62,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed62.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed63,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed63.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed64,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed64.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed65,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed65.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed66,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed66.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed67,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed67.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed68,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed68.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed69,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed69.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed7,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed7.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed70,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed70.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed71,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed71.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed72,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed72.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed73,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed73.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed74,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed74.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed75,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed75.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed76,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed76.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed77,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed77.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed78,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed78.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed79,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed79.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed8,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed8.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed80,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed80.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed81,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed81.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed82,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed82.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tr87-cd924810_seed9,tr87-cd924810,8,1.0,training_examples/tr87-cd924810_seed9.examples.jsonl,0.0,1.0,21.0,0.0,0.0,0.0,0.005,0.0,0.64,63.0
tu93-0768757b_seed0,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed0.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed1,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed1.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed10,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed10.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed11,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed11.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed12,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed12.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed13,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed13.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed14,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed14.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed15,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed15.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed16,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed16.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed17,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed17.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed18,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed18.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed19,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed19.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed2,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed2.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed20,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed20.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed21,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed21.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed22,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed22.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed23,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed23.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed24,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed24.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed25,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed25.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed26,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed26.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed27,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed27.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed28,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed28.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
tu93-0768757b_seed29,tu93-0768757b,9,1.0,training_examples/tu93-0768757b_seed29.examples.jsonl,0.0,1.0,11.34,0.51,0.0,0.0,0.02,0.0,0.495,65.0
